RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
9,0,California,state,,186772.96819152797,187400.767885837,188248.45120342952,190088.51893167887,192227.3204759568,194535.0811291562,196972.24121403275,199516.7650382953,202067.19375403094,204485.82767730913,206867.72349189423,209198.8734843611,211170.91165400494,213120.85217567542,215315.67105207444,218044.63048298532,220779.2397366776,223263.40601407018,225589.14652095977,227830.03225927404,230005.02181345262,232038.68386604168,233949.1816704415,235735.7439604896,237179.21612021452,238654.9852786388,240382.33585176012,242713.1385980293,245434.62285986377,248454.12407370025,251947.34726485622,255707.7005269023,259506.76169278295,263111.972443197,266644.1068404923,270127.14046010975,273204.7954836392,276074.13111846714,279113.4891536995,282646.31933208654,286569.76464371826,290198.82963641034,294030.24036194646,298065.53125381254,302548.2412006774,306914.7234755776,311122.1805182413,315190.82074140105,319402.8465670056,324146.8215121268,329557.8544187334,335769.5943424572,342921.8912297254,350903.95812823164,359064.5726179964,366852.67319610127,374228.27852588776,381311.9522694226,387539.7143090858,393556.60765198554,398911.2726758155,404714.9070402407,410815.46313871094,417694.37661288097,424385.6630044884,430573.2244092426,436493.2379374781,442498.3308065446,448530.98801046266,454452.3932797517,459255.97596715024,463508.0333595648,467050.7207140876,470201.607336594,473202.8572416824,475897.5129462446,478575.1737871512,480427.19060772285,481114.8958718125,481120.9724156116,480089.96354313823,478915.0410531938,477662.27429650474,476575.36144844483,475678.25428283185,474625.8679533054,473120.2828592413,471190.18940111256,468179.6329025212,464712.5572649346,460275.3158168522,455648.2912058167,450448.21299791156,444991.17389052175,439505.6670518949,433625.3162745266,427769.8392060168,420858.5572867402,412602.6035584121,402924.9325665418,392623.65157427866,382619.9050858433,372488.18578409706,362734.25611329224,353722.81304351013,345930.18134480505,338375.4248978933,331126.85067845765,324351.0422266241,319416.65339000034,315329.7699752827,311489.4852286132,307768.1221304797,304515.90331340494,302104.0635116073,300088.2810197107,298509.334092082,297667.6439370877,298496.8484338397,300394.7939302463,302322.44443220383,303127.75706704875,304156.68767634354,305438.23600144655,306849.2931418323,306784.65669225337,305652.94029524113,303719.8021043227,301747.3930851119,299631.2633294083,297756.8381823895,296421.757860512,295382.162745984,294386.1781709995,292918.9546433717,291357.2427843168,289010.94003837317,287122.51840355713,285478.1004321365,283684.45753558865,281543.40208017617,279257.4800554826,278128.7524132555,277393.1160703609,277013.9075601701,276462.8009386913,275843.40048718033,275420.4328707769,275612.895801872,276702.1787151614,278281.8360325836,280779.60256595415,284152.79651409073,288457.51310057094,293171.1520017591,298188.0587800666,302940.33313752356,307145.88597232517,310758.4822320949,315011.14621085266,320820.3462082329,327849.98904994543,334891.7734576664,341627.07352772914,348227.5954193261,354746.62807768496,360214.8253099545,364619.550805982,367807.59831056086,370443.32726694643,372840.3733254368,375763.7108307962,378883.2156759538,381452.1797430962,383141.31892745855,384622.2732971793,387067.26830935245,390168.82013781415,393644.6772494285,396854.0373594912,399707.4035444376,402119.0441725853,404092.93924784014,406003.4419262268,408163.6537815833,410377.42248737044,412121.86447235616,413290.960629155,414290.9344843845,415523.5772324019,416552.35445767315,417490.71622202167,420599.4795045114,425829.2964187052,431770.08781378507,436258.78321246797,439236.32594114006,441867.50371622347,442829.82467833185,442526.8978404749,441072.6757044224,440742.0950873533,441791.22732680925,444323.61980667175,449114.27504593896,455418.50376991765,462265.25457045884,467856.8133686891,471956.4625024639,475469.98984980147,477180.53263119975,478658.98327030445,480215.6435570624,483600.8078826096,487354.61531861656,491766.4287894275,496748.2565107271,502242.6426549819,507251.1540309379,511370.7826296047,515139.87078812806,518207.8247518227,520998.9583675701,523993.37715520774,527371.8924074245,530965.6025136465,533506.9244142032,534995.9451758732,534531.5505782849,532934.7264140215,531125.5299210079,530087.1437736707,529465.5096071636,529082.1701699658,529485.0046919627,531169.7726404675,533745.0031418898,536780.647010133,540085.8516639532,543511.3122615716,546309.0771361165,548559.0436156844,550726.7806375828,552728.449163003,552981.2595873413,551783.5966877072,551629.0438958354,554849.8806309082,562000.259538256,571181.8405842907,581873.3094910822,592537.6735738409,601393.2090639361,608969.8754969081,615833.708701703,624819.3783770493,635579.1718281206,647131.6142309267,657572.9590162953,664796.857524108,669695.2969230268,674068.3523990954,679834.3185662915,686942.4491296812,696855.535266181,709576.208918004,724915.2960507699,738864.3310614073,749378.8630442978,754969.2612836929,755274.7829831811,750666.0312256669,743295.0058294645,736659.2812316628,731444.5296671152,726974.5528764124,720020.2157336023,712870.6020557344,707611.3668002823,707032.0361488885,709982.7066110255,715149.9439346349,722115.4229834742,729997.1520606149,737528.9702274984,743653.2431823058,748035.8211063255,750826.0974156018,751354.906647475,751202.8787386798,752677.4631913248,756518.315395202,760983.7266026704,763443.1492542792,765429.2535105646,767189.2617974113,769474.1389775831,771056.9752678875
54,1,Texas,state,,110887.54016360844,110947.79931726184,110977.02595082436,111122.08032490383,111216.01981231968,111321.34884635353,111390.56631854725,111595.33879986337,111863.86767201398,112151.60152029392,112483.62881972709,112852.43146723129,113072.6233879634,113039.35216574559,112819.01842671995,112689.93116446909,112733.27312717018,112864.69560097273,113019.07706047963,113157.74702868373,113303.58955570262,113456.13765111555,113567.59501067617,113657.63955138139,113688.36342977533,113773.53620324092,113986.9670861374,114362.29573433827,114804.47697063607,115299.88101298391,115803.45384828378,116335.60666499897,116804.61669580336,117207.10173039745,117549.67087949124,117841.55102761874,118065.35794652108,118213.07493413253,118380.04771600741,118575.90828670423,118798.11921426917,119022.05399852584,119242.87139489019,119499.57734891446,119732.4204834691,119969.52999719448,120140.70484593278,120285.61144081887,120648.20490981107,121464.40173271585,122756.44068539942,124038.61672305346,125098.15404601878,125778.19782146926,126413.88148706562,126992.09798449016,127644.98376694789,128252.44019388575,128795.86737467434,129270.7970130678,129776.61919591135,130202.18522011365,130581.38965829254,130915.63404161886,131279.19462977845,131676.51248922557,132028.11460720614,132357.20648217644,132686.67636440706,132953.7119985786,133265.7919511339,133519.93741944584,133728.49552250013,133938.84817307442,134194.51330565594,134604.4331815281,135165.17280889815,135786.74155668748,136406.57927519944,136957.12796906722,137542.6045753891,138265.88669813963,138958.56027574628,139645.67466619995,140008.36540023735,140151.12758606038,140133.26692136232,140350.35566965348,140747.38643111836,141263.6138594337,141724.2942177578,142213.92793816837,142696.44404463036,143140.76866066223,143511.00339099244,143852.5179227953,143714.4800064126,143315.32439542018,142727.60747640234,142419.1919974168,142198.18115145937,141999.97852713472,141836.1026517865,141486.82501859064,140981.45723747613,140380.32667467123,139790.57818201103,139245.235895352,138749.0707698202,138488.50395763034,138381.5866974954,138365.08974895952,138364.90426201874,138340.83895547097,138351.7013439708,138235.8822557026,138083.0611873571,137880.15747475825,137922.71068068547,138047.19324598703,138107.6696181452,138094.13534846532,138119.05442631358,138293.22196490402,138494.35712386106,138539.8390996923,138294.30901259056,137820.08763964684,137258.3714881748,136693.18092790412,136106.85547796357,135597.5650675623,135155.0113560628,134689.39025560158,134231.82809625627,133789.0694052261,133438.42576130407,133081.06243302114,132882.7290744643,132766.05528272517,132724.3027703885,132612.36754088217,132403.14316574554,132158.75775317906,132046.8495236934,132200.61314134893,132474.69489138998,132750.40260123368,133058.15138815026,133491.79483279004,133983.26612715735,134350.24019480476,134664.87342292737,134978.4496342797,135340.35914544328,135703.60437975617,136210.71234964367,136855.13657469428,137618.85849939942,138343.9087236145,139171.4338225586,140158.8897739995,141106.55142424654,142025.27483494044,142742.3507879035,143559.97639455274,144308.91456344663,145149.11164184552,146135.88232390935,147249.74354115283,148373.4353798152,149350.2123544482,150339.66409746735,151344.2346429533,152488.24520937982,153517.00319761582,154424.0381566156,155067.1224734826,155879.85458780723,156830.72199240126,158020.63617669177,159253.79548143383,160459.376776044,161587.5599340832,162666.9598684164,163742.14298923372,164860.04573465182,166026.30884812542,167215.5015205678,168413.7356065839,169468.94818156143,170563.3369170282,171735.25588380825,172957.7335394176,173859.20224438925,174716.94616637993,175544.69393389442,176531.3693643509,177353.86584970434,178153.60966077237,179068.0230202321,180076.38822693843,181210.895746803,182301.0508748351,183373.63825854918,184331.27637570075,185352.4771925134,186482.90993607012,187500.7949213989,188418.20935662565,189128.31351001738,189881.1036694297,190645.48012714693,191557.07446260142,192560.95480837798,193675.53538854685,194780.80474794956,195786.48564869663,196964.47115711766,198066.63999878545,199216.093409898,200089.03531893613,201086.85986609012,201984.51403076897,202870.26997263686,203545.81077799757,204311.851318917,205163.6263423585,206007.53777360838,206751.27511975632,207394.7203010091,207938.1392499949,208426.4421580017,208900.1498753718,209402.7552535125,210005.18599144506,210663.47550926483,211544.72121052988,212588.15005232254,213724.30234957594,214877.7739367526,215993.68942272462,217082.00069576525,217866.5665975499,218146.71334177788,218314.392297891,218969.86564569295,220393.74429150717,222543.2001186829,224969.09937911047,227735.75583853805,230416.2618771448,233230.26662654232,236227.66701405845,239621.36090922813,243387.57335929517,247697.62212417097,252309.1141498855,256539.74480980134,259764.6839486217,262122.19151041823,264567.6897622216,267733.93938868627,271373.44963575486,276161.7390150873,281517.1004428591,287572.7434688045,293448.08718383027,298848.4753040369,303562.0859111989,306428.1846970345,307327.9272548153,306664.62769757956,305716.2310813002,304715.8259240642,303430.369549511,301734.2928163588,300121.4144024512,299044.9142539988,298673.43486097927,298994.40169064276,299827.19122290297,300577.1941851341,301159.20522473013,301197.2847205605,300966.16287363536,300475.66200229555,299869.79207015876,299670.68939448905,299931.15103779366,300801.68708524323,301655.92019348807,301986.33701326,301755.3875519558,301196.4369969377,300782.5649187064,300524.3396920263,300267.3034770644
14,2,Florida,state,,106758.23974065494,106989.48802572905,107269.80704241338,107839.62350384104,108454.10915325776,109081.08249532832,109711.03735074298,110352.61407028878,111017.6129027379,111696.47293398686,112401.92059633508,113129.52966435085,113794.83495900378,114455.81647970657,115146.78441030109,115962.98465757445,116856.97009991488,117790.1467709071,118793.33884816704,119856.6550974199,120959.00889794379,122064.38751926762,123124.48809751624,124164.18156099056,125102.90902074618,125971.24377231947,126820.21792731357,127775.47065963394,128823.57191600371,129919.41637989669,131035.08921917512,132227.41609777397,133407.02653934876,134585.09012146541,135704.23586916074,136916.71369274778,138111.99376823948,139340.31307890257,140599.9036593556,142003.27097139592,143485.60707771257,144956.42054946322,146412.5726522132,147901.43184289138,149447.05501354174,151012.94482142184,152549.06508110746,154018.78500898427,155427.81194398765,156823.15463698635,158351.900816544,160095.0819828141,162135.8626834026,164450.8374856517,167022.65202981688,169854.87059274284,172730.81178662714,175493.6444304452,178084.99015223535,180725.56042082116,183437.02311294808,186336.5327553753,189587.48194754194,193419.04772123447,197694.48652441686,202329.26288893764,207275.28488360182,212387.24795424053,217397.60185588652,222012.05136409853,226278.3860308746,230275.94060136518,233970.97732858584,237399.15526527065,240961.80713024395,244928.23372887587,248732.06582853734,251916.74586563814,254102.1162485159,255536.6700903621,256137.7230988966,256110.55579348237,255726.7269167604,254959.02018081327,253987.72507960928,252937.81508642505,251731.43689284092,250338.34862515086,248524.36238689613,246257.20471138656,243526.04548759703,240507.52008239497,237417.19818093325,234256.51460107588,230951.65884706215,227599.98222545628,223958.6318938176,220364.72745640794,216526.46809946906,212788.94336803397,208773.53842490804,204868.56895289687,200875.9232988501,196724.85104002067,192503.2824999021,188233.2663497777,184034.77212038077,180020.58156244873,176245.08600041072,172890.28866727484,169736.43837198862,166596.1476769235,163558.16410718663,160668.26395866225,158195.564253196,155917.3845269195,153831.5831512538,152066.9677926123,150890.43076387586,149996.2770799367,149307.9583616637,148708.56462297073,148300.26233045125,147943.76811506518,147481.54853745046,146784.5381431441,145818.55417812036,144612.26778995924,143295.4366112229,141918.29243960025,140523.6818221536,139194.33741982473,137865.93255497687,136606.27755861095,135319.7664787764,134075.0662787994,132831.9274287776,131708.21782352487,130672.67714748245,129857.93399966274,129245.47791550639,128894.37334556364,128714.90105302229,128633.09389428147,128661.50266318799,128782.40224217057,128975.79438635736,129336.23730638456,129802.87497360546,130435.18096161292,131069.41922351652,131633.39044746154,132233.35354377775,132977.20512986515,134030.56837948275,135434.45024503325,137040.04744426208,138679.16904990745,140351.84923216,142074.64136627107,144017.7922905891,145921.92347414326,147751.01911237513,149497.3401706797,151194.4720906885,152986.28393110645,154568.8820695651,156183.5643145873,157720.4681866369,159376.7606003786,160930.07181673605,162313.3279998312,163677.6869998937,164808.3323392235,165973.17157089952,166964.39493879842,167994.68562541367,168859.32796813632,169939.85728314897,171221.13395631127,172620.01979827505,173846.02857921537,174928.53059688362,176015.73173900615,177247.19361649887,178509.85700653648,179949.52715774692,181473.66143457065,183131.63429652783,184864.13631719036,186534.65669985596,188085.63250493025,189515.26466324893,190870.41712605162,192116.10881944778,193435.59162592792,194741.33396555285,196137.18593809172,197362.4629594124,198632.00120535298,200058.09995899492,201644.53724151582,203096.70566588783,204301.03727787538,205356.2942659705,206537.3446310288,207916.1314405536,209381.0132394094,210663.99958436596,211987.14251496238,213244.2454791963,214663.5402109571,216038.21917172425,217512.37704112148,219029.42311368734,220617.68899548214,222030.3373278159,223271.00419551274,224519.01922161505,225755.8539466909,227038.60207552405,228119.15673671852,229519.9096874954,230888.29087097858,232277.8359801882,233421.35608254003,234635.64628706072,235947.96978351052,237132.25710913344,238194.93922160185,238913.53742237962,239432.40993349903,239711.28989587363,240115.32931694272,240637.75821689164,241350.24202911757,242058.5376378897,242997.15568144983,244280.96766002278,245863.15963076137,247780.04884262002,249586.01029051119,251172.6894076673,252137.80026662737,252403.9615915541,252537.4233221934,253107.48391708534,254678.8785961459,257199.16551933423,260181.46622220668,263682.99954672967,267163.22202670417,270765.19472187274,274353.76950000896,278188.45520038094,282452.83000493335,287613.402326077,293931.25989745156,300401.0479066924,306156.8416125584,310820.6647234292,315412.6082699021,320549.48883624346,326102.1654354999,333072.6984279583,341180.3026083252,350749.87736265623,360813.1750023595,370457.7521509148,379030.5928013522,384847.36224182526,387791.59166589985,388168.06689230166,387687.00970862556,386982.65867839876,386139.36314980016,384796.00881738774,383658.4913610043,383195.83362002886,383639.7188996439,384690.0034153848,386360.33462371834,388059.0202957476,389742.4000860574,390913.0935647865,391973.82678722526,392903.861806457,393733.89559461066,394437.90949797194,395163.91551251715,396026.0761489092,396704.7297322803,396828.97741548135,396044.71378924,394990.5164910758,393976.6966362672,393122.40231882123,392175.6403993177
43,3,New York,state,,152527.3142293231,153070.4612971319,153593.32794073178,154717.87195115045,155881.3730130349,157139.43942448997,158270.4366621581,159260.4325931775,160140.13904911818,161083.06863448521,162238.22220709568,163506.21585921096,164722.41004876498,165734.60596745493,166647.53978157786,167600.67976293937,168653.3332507092,169815.20950696335,171035.0063983573,172315.42569970465,173567.73167988542,174885.82842022448,176265.64947157563,177730.74600054478,179177.25976374946,180490.48467535866,181604.2239687946,182702.11480966385,183872.4741156225,185231.44307890697,186691.21515513954,188321.2212030089,190000.65150996624,191675.0561341915,193302.06456803074,194986.83529850713,196632.46029915338,198233.4679222376,199941.99712115224,201625.38989672015,203348.0902950541,205056.55366079346,206848.80289804065,208883.5291243745,211086.55335158147,213353.78272788879,215336.424027964,217114.63704195464,218845.57106479738,220485.9563343966,221860.95483225107,223227.42597185436,224835.7525635295,226820.04574801703,229051.5647075508,231347.22092386687,233764.20508320062,236139.2782836795,238545.8273152261,240845.84058195373,243038.39532275693,245174.50809357502,247139.96198580263,249214.2852223169,251416.96017114716,253692.95260378867,256087.94254824857,258591.66874409167,261220.3845772445,263895.4072816817,266313.53920599964,268723.12936010124,270829.3577450829,272756.01090278564,274346.72991738474,275728.3823531086,277033.4778598665,278381.3854477512,279643.0320440379,280771.74714718695,281500.9541941032,282036.6915471695,282346.4994883332,282675.7625680734,282950.47365934745,283174.37812697206,283471.20583574433,283592.5833370723,283825.22343041975,283860.7914982824,283917.55207311315,283996.0397240881,284002.051148854,284208.1400087714,284415.6875189385,284528.40446160483,284598.110000858,284458.8402774435,284300.02378273505,283938.475106251,283333.9344018136,282508.75978930114,281415.2098804621,280232.42908387416,278910.47626485414,277321.803666976,275582.61241171166,273914.9331231485,272372.36671669176,271044.92559385503,269868.2357164745,268866.15863678505,267945.11996678915,266944.8975339218,265908.24718591035,264789.23511365836,263846.72217784304,263117.43920192425,262651.3877892664,262338.7088757765,262110.66738545895,262092.09843707053,262170.89874877577,262566.10135417857,262988.7424043569,263554.0165301828,263915.8209971778,263828.35178061196,263281.2666241856,262292.5503063687,261257.98516231275,260209.6822281188,259470.1805385179,258902.8669797127,258553.794012884,258084.63021183878,257581.60583868847,256831.97017176318,256098.5993806233,255382.39666140452,254728.67382056432,254077.75277534596,253369.1832522142,252770.00137264948,252242.79936924446,252033.50037984352,252224.3201504647,252622.54274733007,253119.2746983916,253483.35658368317,253821.3419200812,253832.8743122214,253860.12480797735,253697.2651369071,253681.95247340025,253656.0211351794,254062.2386651535,254737.84034463248,255533.45316491238,256284.6965000897,257135.36871976487,258317.19515039143,259494.8181701092,260552.37612266836,261317.010404276,262128.64819399183,262801.20271471987,263255.4559627541,263645.773278918,264180.4976106107,265162.3514122449,266305.2206996958,267663.87369790213,268601.0313925796,269372.3233285753,269830.94093506224,270446.3453624344,270923.60733355547,271579.1477642516,272138.58544749365,272557.64122331166,272804.680007245,273055.5221997012,273510.7669859011,274328.265941421,275224.27460908325,276339.69352613937,277677.66914877854,279447.17246300477,281360.9231030896,282924.79623090086,284192.2183967764,285089.0290710808,285789.6405942315,286106.7426237516,286673.44380961446,287542.886120419,288891.2720967653,289999.7689647115,290793.06817574374,291403.545696696,292253.5792601032,293566.8424484402,295380.41569511365,297042.953643529,298797.95654035476,300347.0297250294,302434.2742768186,304115.29754019505,305591.4505478954,306680.2382799988,308028.03203550953,309396.3206339848,311106.22848792846,312492.9338119028,314040.79087365884,315439.022558454,316558.96107084164,318018.021712987,319649.3823778977,322022.9276378737,324164.9105587923,326583.51430685277,328942.2061591525,331361.89458352095,332964.646546157,334104.7246720362,334773.5684494376,335861.2900380363,337393.41892061656,339054.39151346387,340451.75770211435,341250.0683339853,342224.3222628113,343217.62727733125,344406.00772054325,345055.6492657686,345788.15184552484,347251.06902579725,349111.7686444561,351405.4419712036,353154.07569156965,354763.5287293905,356100.3312791297,357263.38337775576,357892.12042048876,358070.1943463798,358478.49829970906,360536.57478409476,363909.9734596939,368368.15082582436,373285.7268635333,377940.79819650267,382798.44536014996,387337.3702280927,391554.5744656318,395770.5078511222,399719.09348029067,403207.6083411073,405334.3876949662,406385.7924040286,407904.71538447466,410188.26162083057,412887.4832248849,416067.1501465892,419921.9530260984,425066.7430105503,430330.82831417327,435135.4199040292,439732.5533000578,442833.3219157704,443762.15206093015,442189.4559492087,440355.3372654473,438795.26894029323,437208.1839373922,435547.07241622166,434167.02554375766,434261.4661889413,435757.4774658003,438205.93088372104,441083.61762795254,444135.0281741622,447236.2148863121,449867.934590267,451733.52343914215,453291.4842923084,454997.55764592794,456805.750766271,459038.8095858576,462042.9957218088,465715.1597857899,469090.42280868604,471804.42001928977,474341.84237667435,477446.6081688428,480316.83677817223,482741.5206334915
